old,speaker
"隊長、騎士団本部でハインツ副団長が
待ってますよ？",Elliot
侵食魔掃討作戦の件で相談があるとか,Elliot
"掃討作戦なんて仰々しいこと言って――
何をするつもりなんでしょうね",Elliot
"騎士団が現状打破のための作戦を立てたらしい
ぜひ、ハインツの説明を聞いてくれ",Joseph
"島の調査は一時中断だね
ジョゼフ様の許可さえあれば
僕が行くんだけどなあ",Klaus
まずは現状の報告だ,Heinz
"自画自賛になるが、騎士団の奮闘目覚ましく
主要な集落では侵食魔による被害は
ほとんど出ていない",Heinz
"しかし、厄介な侵食魔がいてな
その攻略方法をずっと検討していたのだが
やっと作戦が練り上がった",Heinz
"我々は、その侵食魔を
ドリード城に誘い込んで倒すつもりだ",Heinz
"そこで君には、城内で迎えるであろう決戦の時に
助力してもらいたい",Heinz
あと一歩、あとひと息のために力を貸してくれ,Heinz
"正直、君の顔を見ると、安心する騎士は多い
勝利のシンボルみたいに思っている奴もいる",Heinz
"あんたにしてみれば手放しで
喜べることじゃないと思うが――",Heinz
"ガルドリンはすでにドリード城だ
そういうことであれば
わたしはここで待機させてもらうよ",Duke
"わたしは元来現場を好む性分なのだが
ここの留守居を命じられてしまった
自由な覚者がうらやましいよ",Logan
"おまえが来ると知ってから騎士団連中は
誰も討伐失敗に賭けねえ",Gurdolin
"おまえと組めば大儲けできると思っていたが
とんだ誤算だったぜ",Gurdolin
"精鋭部隊がここに侵食魔を追い込む
そのあとに貴殿らの出番だ",Gerd
存分に腕を振るってくれ,Gerd
"戦いに参加する人たちの勇気や熱意――
それが形になって目に見えるようです",Cecily
"自分のことしか考えていなかったことが
とても恥ずかしいです",Cecily
空気がピリピリしてるね――,Lise
"前は苦手だったけど、最近は、この緊張感が好き
わたし、ついに心の底から覚者になれた気がするよ",Lise
"――レオに関しては釈然としないものが残るが
掃討作戦は成功した
後始末は我々に任せて貴殿は神殿に戻るといい",Gerd
"ありがとう
君の、勝利のシンボルとしての
地位はますます高まるだろう",Heinz
少々、嫉妬するよ,Heinz
"誰もガルドリンの賭けに乗らなかったらしいな
ふん、いい気味だ",Duke
"デュークを悪く思わないでくれ
以前、親しかった女性をガルドリンに――",Logan
"いや、やめておこう
ウワサ好きだと思われるのは不本意だ",Logan
"セシリーはレオに何か言われたんですか？
何か考え込んでいましたけど――",Elliot
"レオのことは聞いたよ
一緒に戻って来るかと期待したんだけど――",Klaus
"でも、まあ、この事実が、レオの気持ちってわけだ
相変わらずよく分からないけれど
知りたいって思いも、消えちゃったかな",Klaus
"レオが現れたらしいな
まあ、今さら戻れと言う気はないが――",Joseph
"その、フィンダムから来たという男を使って
この事態に口を挟む気でいるのなら
一度、話し合う必要があろう",Joseph
