old,speaker
"おお、覚者よ――
この地には滅んだ都があったことは
知っているだろうな？",Strange Man
"しかし、この地で行われていた
驚くべき研究については――どうだ？",Strange Man
"その研究の痕跡――遺物――
わたしの代わりに集めてはくれんか？",Strange Man
"おお、覚者よ――
この地には滅んだ都があったことは
知っているだろうな？",Strange Man
"しかし、この地で行われていた
驚くべき研究については――どうだ？",Strange Man
"その研究の痕跡――遺物――
わたしの代わりに集めてはくれんか？",Strange Man
"魔物どもがどうも苦手でな――
まったく悩ましい限りだ
どうか、力を貸してくれ",Strange Man
"おお、覚者よ――
この地には滅んだ都があったことは
知っているだろうな？",Strange Man
"しかし、この地で行われていた
驚くべき研究については――どうだ？",Strange Man
"その研究の痕跡――遺物――
わたしの代わりに集めてはくれんか？",Strange Man
"魔物と戦いながらの収集は
わたしにはとても無理だ",Strange Man
覚者よ、この通り――頼む！,Strange Man
"ほほう――これは――
うむ――実に貴重な資料だ
よく見つけてくれた",Strange Man
"ほほう――これは――
うむ――実に貴重な資料だ",Strange Man
"素晴らしい――
この知識を封じてしまうとは神殿の連中――",Strange Man
"さて、じっくり調べなくてはな
少し集中させてくれ",Strange Man
"ほほう――これは――
うむ――実に貴重な資料だ",Strange Man
"素晴らしい――
この知識を封じてしまうとは神殿の連中――",Strange Man
"ふん――これは面白い――
なるほど――高次の命――
不老にして――不死――",Strange Man
おお――おおおお！？,Strange Man
"何もないだと？
そんなはずはなかろう",Strange Man
