old,speaker
"ハイデルから来た魔物、エラそウ！
オレが通ル、邪魔すル！",Zutan
"あいつらゼッタイ、仕返シ必要！
《ハイデル地下霊廟》のトコ、やつらねぐら！
お前、ニンゲン！　ヤッツケロ！！",Zutan
"お前、ニンゲン！
ハイデルの魔物懲らしめタ、よくヤッタ！！",Zutan
"でもまだまだオレ、ゴキゲンナナメ！
《南壁谷》、見慣れないカオの魔物占領中！",Zutan
"ボルド、ゴブリンのモノ！！
お前そいつらモ、懲らしめろ！！",Zutan
"お前、ニンゲン！
ハイデルの魔物懲らしめタ、よくヤッタ！！",Zutan
"でもまだまだオレ、ゴキゲンナナメ！
《南壁谷》、見慣れないカオの魔物占領中！",Zutan
"ボルド、ゴブリンのモノ！！
お前そいつらモ、懲らしめろ！！",Zutan
"お前、ニンゲン！
《南壁谷》の魔物へ仕返シよくやった！",Zutan
"王、お前、褒めてタ！
オレも、お前、褒めル！",Zutan
褒美お前、持ってイケ！！,Zutan
"グワ！！　お前、ニンゲン！！
ゴブリンのためはたらケ！！",Zutan
"ここボルド、ゴブリンのモノ！
なのにハイデルから来た魔物、エラそウ！
オレが通ル、邪魔すル！",Zutan
"あいつらゼッタイ、仕返シ必要！
《ハイデル地下霊廟》のトコ、やつらねぐら！
お前、ニンゲン！　ヤッツケロ！！",Zutan
