old,speaker
"貴殿は――ここで何を？
いや、詮索はよそう
それより頼みを聞いてくれ",The White Dragon
"この先に盗賊団のたまり場があり
追い払って欲しいという嘆願があった",The White Dragon
"そこで騎士を送り込んだのだが
盗賊に捕まってしまい、あろうことか
いわゆる人質にされてしまった
今、騎士団は金品を要求されている",The White Dragon
"むろん、交渉の余地などないのだが――
騎士団長が盗賊相手に立ち回りを演じるのも
沽券にかかわる",The White Dragon
"そこで、わたしの代わりに戦ってくれる
腕の立つ戦士を探していたのだ
貴殿なら申し分ないだろう",The White Dragon
"いいか？
わたしは盗賊どもがおかしな動きをしないよう
ここで指揮を執る",The White Dragon
"その間に貴殿は忍び込んで騎士を救い出してくれ
では、頼んだぞ",The White Dragon
"貴殿は――ここで何を？
いや、詮索はよそう
それより頼みを聞いてくれ",Gerd
"この先に盗賊団のたまり場があり
追い払って欲しいという嘆願があった",Gerd
"そこで騎士を送り込んだのだが
盗賊に捕まってしまい、あろうことか
いわゆる人質にされてしまった
今、騎士団は金品を要求されている",Gerd
"むろん、交渉の余地などないのだが――
騎士団長が盗賊相手に立ち回りを演じるのも
沽券にかかわる",Gerd
"そこで、わたしの代わりに戦ってくれる
腕の立つ戦士を探していたのだ
貴殿なら申し分ないだろう",Gerd
"いいか？
わたしは盗賊どもがおかしな動きをしないよう
ここで指揮を執る
その間に貴殿は忍び込んで騎士を救い出してくれ",Gerd
"敵は多少手強いだろうがしょせんは盗賊風情
気にせず、やってしまえ！",Gerd
"貴殿は――ここで何を？
いや、詮索はよそう
それより頼みを聞いてくれ",Gerd
"この先に盗賊団のたまり場があり
追い払って欲しいという嘆願があった",Gerd
"そこで騎士を送り込んだのだが
盗賊に捕まってしまい、あろうことか
いわゆる人質にされてしまった
今、騎士団は金品を要求されている",Gerd
"むろん、交渉の余地などないのだが――
騎士団長が盗賊相手に立ち回りを演じるのも
沽券にかかわる",Gerd
"そこで、わたしの代わりに戦ってくれる
腕の立つ戦士を探していたのだ
貴殿なら申し分ないだろう",Gerd
"いいか？
わたしは盗賊どもがおかしな動きをしないよう
ここで指揮を執る
その間に貴殿は忍び込んで騎士を救い出してくれ",Gerd
"敵は屈強だが、しょせんは盗賊だ
貴殿ならやれる！　さあ、頼んだぞ",Gerd
"――な、なんだあんたは？
え？　覚者？　ゲルト騎士団長の代理？
ちょっと待ってくれ――",White Knight
"僕のために団長が？
こうしちゃいられない！
さっさと逃げ出さないと――と言いたいけど",White Knight
"足を負傷していてね
すまないけど、先に盗賊を退治してくれないか？",White Knight
"ありがとう――なんとお礼を言っていいのか――
いや、まずは団長に報告を頼むよ
僕は無事だって伝えて欲しい",White Knight
"そうか――盗賊は蹴散らしてくれたのか
ご苦労だった
それにしても頼りない我が団員だ
貴殿くらい勇猛であれば――",Gerd
"ともあれ、世話になったな
この件は内密にしてもらえるとありがたい
礼はいつかさせてもらおう",Gerd
"そうか――盗賊は蹴散らしてくれたのか
ご苦労だった
それにしても頼りない我が団員だ
貴殿くらい勇猛であれば――",Gerd
"ともあれ、世話になったな
この件は内密にしてもらえるとありがたい
盗賊とはいえ、大変だっただろう？
礼は必ずさせてもらおう",Gerd
"そうか――盗賊は蹴散らしてくれたのか
ご苦労だった
それにしても頼りない我が団員だ
貴殿くらい勇猛であれば――",Gerd
"ともあれ、世話になったよ
敵は相当強かったようだが怪我はないか？
そうか――それは良かった",Gerd
"それじゃあ――
礼はわたしからの信頼と尊敬に加えて
そうだな――何か考えておこう",Gerd
"うむ、どうした？
貴殿でも厳しいようなら他の策を
講じねばならんが――",Gerd
