old,speaker
"よう、覚者さん
怪我したわけでもないのなら
ちょっと聞いてくれないかい？",Felix
"俺の故郷のフィアンセに、この手紙と
何か素敵な贈り物を届けてやりたいんだ
協力してくれるかい？",Felix
"最近負傷者が多くて忙しかっただろ
それで手紙があまり送れなくてね
怒ってしまったのか、彼女から連絡がないんだ
機嫌取りというか――わかるだろ？",Felix
"覚者さんはいろんな場所へ行くだろうから
＜<QDEL NAME 0 3>＞なんかは
手に入るかな――
この手紙と一緒に渡してくれ、頼んだよ",Felix
"故郷のフィアンセに、この手紙と
＜<QDEL NAME 0 3>＞を
プレゼントとして届けてやりたいんだ",Felix
"俺の故郷は前線からはかなり距離があって
田舎だし、オークに攻められる危険は無いから
彼女を置いてきたんだけど――
やっぱり、恋しくなるよな",Felix
"――なに
あなた誰？",Dorothy
"えっ――フェリクスさんから？
へぇ、何も知らないんだ
お姉ちゃんを置いてけぼりにしたくせに",Dorothy
"フェリクスさんから、お姉ちゃんへ？
わざわざ届けてくれたんだ
ご苦労様――でも残念だったね",Dorothy
"お姉ちゃんは死んじゃったよ
少し前にね――
飛んできた弾に、家ごと潰されちゃった
オークの新しい大砲のテスト、なんだって",Dorothy
"家に籠って泣いてばかりだったお姉ちゃんも
お姉ちゃんを置いて行ったフェリクスさんも
みんな嫌い――
もう思い出したくないよ",Dorothy
"でも、こんなところまで届けにきてくれるなんて
あなたは優しいんだね
ありがとう",Dorothy
