old,speaker
ネド王子とはうまくやっているのだろうな？,Joseph
"王子は次代のアッカーシェランの王――
そして竜になる人だ",Joseph
"おまえたちと王子の関係が
そのまま未来のレスタニアとアッカーシェランの
関係になるだろう",Joseph
"責務は重いが――これもレスタニアのためだ
さあ、行きなさい",Joseph
アッカーシェランとどう付き合うべきか――,Joseph
"これは追々考えるとして
まずは悪しき竜にまつわる問題を
解決しなくてはな",Joseph
"解放軍はどうにか格好がついたんだよね？
となると、次は、戦略を決めるんだろうな",Klaus
"出せるところは、口出しした方が
いいと思うけど、まあ、場の雰囲気も見ながら
判断するしかないよね",Klaus
"大変だ
オークがここに向かって進軍中だ",Quintus
ネド王子の解放軍合流を知られたらしい,Quintus
"王子率いる部隊が城壁近くに集まっている
まもなくここは封鎖する、急いで合流してくれ
ネド王子、たっての希望だ",Quintus
"王子たちの居場所は行けばわかるはず
急ぎ、合流してくれ",Quintus
"王子たちは城壁の上で、迫り来る敵を
見計らっているはずだ",Liberation Army Soldier
"ふたたびここを失えば、もう後はないんだ
命に代えても守りきるよ",Liberation Army Soldier
"浅ましいオークどもめ！
さっそく反撃に来たってわけか",Liberation Army Soldier
"あんた、すごく腕が立つんだってな！
頼りにしてるよ",Liberation Army Soldier
"幼い王子が命を張っているんだ
俺もとにかくやってみるつもりさ",Liberation Army Soldier
"まもなく敵がこの砦に到達する
もう時間がないぞ",Liberation Army Soldier
はやく！　城壁にいる王子の元へ急いで！,Liberation Army Soldier
気づいてるだろうが――,Gurdolin
"こっちのオークどもの装備は
なかなかのもんだ
押しと引きの呼吸、間違えるなよ",Gurdolin
"隊長、風にあの臭いが混じってる
オークの戦闘臭！",Lise
"これは、言わば王子の初陣ですね
気持ち良く勝たせてあげましょう！",Elliot
"待っていたぞ！
まず、陣頭指揮を執るネド王子と
話してくれ",Meirova
"実は迫り来る敵への対応策を決められなくて
困っています",Nedo
"意見は出尽くし、決断しなくては
ならないのですが――",Nedo
――いや――いいえ,Nedo
"隊長さんの顔を見たら
勇気が出てきました！",Nedo
無茶だって言われるかもしれないけど――,Nedo
"敵の部隊をこの砦に誘い込んで殲滅する
この作戦で行かせてください！",Nedo
"我々は少数ですから戦力が拡散してしまうと
弱いと思うんです",Nedo
"だから、外に打って出るよりも
敵を砦に呼び込めば――",Nedo
"向こうは兵を少しずつ送り込むことしか
できませんから、各個撃破で互角に
戦うことができるはずです",Nedo
ではご一同様、よろしくお願いします,Nedo
"折悪しく、ジリアンを遠方の斥候に
出してしまった",Meirova
"おぬしたちの負担が増えるが
今さら遠慮もいらんと思ってな！",Meirova
"敵を砦に引き込むなんてのは――
好き嫌いで言えば大キライだが",Gurdolin
ま、仕方がねえな,Gurdolin
オークの臭い、強くなってきた？,Lise
"気のせい？
もう、鼻が鈍感になっちゃってわからない！",Lise
"砦の中に敵を引き入れるとなれば
取りこぼしは許されませんね",Elliot
"ジリアンは、今頃は帰路だろう
だが、到着してすぐに戦闘では可哀想だ",Quintus
"だから、わたしたちで
一気に片をつけようではないか",Quintus
"僕の顔を見ればみんな勇気が
出るだろうなんて思い上がったことを
考えてるわけじゃないんです",Nedo
"ただ、砦でジッとしているのも
違うと思うんです",Nedo
"王子はたった一戦で一皮むけた感じだね
さすが覚者――というべきなのかな",Gillian
そうそう――,Gillian
"あちこち見てきたけど
オークどもの動きが活発になっているんだ
これからもっと忙しくなるよ",Gillian
"オークどもにネド王子ここにありと
見せつけたわけだが、はてさて
吉と出るか凶と出るか――だな",Quintus
王子め、なかなかやるな――,Gurdolin
"と、褒めてやりたいところだが
調子に乗られても困るからやめておくわ",Gurdolin
"わたし、ネド王子の味方だからね
――というか、心配でたまらないの",Lise
"戦いがこれから本格化する――
みんなそう思っているみたいですね
もちろん、俺もです",Elliot
"解放軍はかつてないほどに勢い付いているが
実際の活動には少々準備時間が必要だ",Meirova
おぬしら一度レスタニアへ戻ってはどうかな,Meirova
"解放軍の躍進か――と思ったら
攻め込まれたそうだね",Klaus
"士気だけは高いけど、まだ劣勢という
ところかな",Klaus
やはり敵軍も動き出したな,Joseph
"悪しき竜が現れてからの戦いは
敗走につぐ敗走だったと聞いている
とすれば、本格的な反撃はこれから――",Joseph
"わかっているな？
レスタニア覚者隊の、武勇見せどころだぞ",Joseph
