old,speaker
"おっと――いいところで会った
あんたは結構あちこちへ行くだろう？
その時に、ちょっと気にしてほしいものがあるんだ",Fabio
"俺が今集めているもの――
それをだな、手に入れてほしいわけ
頼んだよ",Fabio
"おっと――いいところで会った
あんたは結構あちこちへ行くだろう？
その時に、ちょっと気にしてほしいものがあるんだ",Fabio
"俺が今集めているもの――
それをだな、手に入れてほしいわけ
ちょっと面倒だけどお礼はするよ
頼んだよ",Fabio
"おっと――いいところで会った
あんたは結構あちこちへ行くだろう？
その時に、ちょっと気にしてほしいものがあるんだ",Fabio
"俺が今集めているもの――
それをだな、手に入れてほしいわけ",Fabio
"なかなか難しいと思うけど
俺としては絶対にそれがほしいんだ
心の底からほしくてさ――だから、頼んだ！",Fabio
"そうだよ、これこれ！
じゃあ、ついでに、これも頼むよ",Fabio
"おっと、意外と早かったな
じゃあ、次はこれも頼むよ！",Fabio
"おお、さすが！　これだよこれ！
ということは、これも簡単だよな？",Fabio
"お疲れさま
これでだいたい集まったから
あとは自分でなんとかするよ",Fabio
"ありがとうな
謝礼は期待しないで待ってくれ",Fabio
"お疲れさま
おかげで結構集まった",Fabio
"こき使って悪かったな
謝礼はちょっと期待して待ってくれ",Fabio
"お疲れさま
あんた凄いよ！　あんたに頼んで良かった！
完全なる収集ってやつだな",Fabio
"いやー、感謝するよ
謝礼は期待して待ってくれ",Fabio
"なかなか手に入らない？
そう、だから収集は燃えるんだよな",Fabio
