old,speaker
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon
依頼者からの報酬が多くなります,The White Dragon
"おぬし、良いところに来たなッ！！
ちょいと近くで、魔物どもがおいたを
しているとのことだッ！",Oliver
"我が剛剣を振るえばかのような魔物など一撃ッ！！
だがしかし、この魔物を捻じ伏せる快感
今回はおぬしに譲ろうではないか！",Oliver
"なあに、簡単なこと！
出会った魔物を叩き潰すのみ！
フハハ、血沸き肉躍るといった様子だなッ！！
良いぞ良いぞ！　その調子だッ！！",Oliver
"おお、そうだ！
おぬし、その調子で不倒での討伐を成し遂げてみよ！
一度も膝をつくことなく、不屈の闘志にて
敵を粉砕するのだ！！",Oliver
"どのようにして魔物を叩きのめしたか
討伐後には我が元に集って語って聞かせい！！
待っておるぞ！！",Oliver
"深く考える必要はない！
魔物を見つけたら粉々に粉砕あるのみッ！
敵の前で膝をつく無様は――ならんぞッ！！",Oliver
"どのようにして魔物を叩きのめしたか
討伐後には我が元に集って語って聞かせい！！
待っておるぞ！！",Oliver
"フハハハハッ！！
おぬしの闘志、見事の一言ッ！！！",Oliver
"我が渾身の報酬を揃えておいた！！
しかと受け取るが良いッ！",Oliver
"うむ！？　おぬしの力、その程度かッ！？
うぅむむむ――そんなものではないはずだ
おぬしの中に眠る闘志は！　目覚めたがっておるッ！",Oliver
"今回の報酬は微小なものにしておくッ！
次こそは本来の報酬に見合った
力の唸りを！　滾りを！
期待しておるぞッ！",Oliver
パーティメンバーが死亡状態になりました,The White Dragon
依頼者からの報酬が下がります,The White Dragon
