old,speaker
"とっておきの一丁ものをあつらえてくれと
旅人さんから依頼を受けたんだがな",Raul
"材料の鉱石を採りに出かけてみたら
見たこともねぇ魔物が暴れてやがる――",Raul
む、ここまで聞いたら分かったってか？,Raul
"ああ、そうだ――
お前の腕を見込んでのことだ
魔物を倒してきてくれないか？",Raul
"だが、無理はするなよ
この依頼が元でお前が倒れるようなことがあったら
心苦しくて鍛冶の手が止まっちまいそうだ",Raul
"魔物を倒し終えたら
また俺のところに集まってくれ
それまでは武器の構想を練っておくことにしよう",Raul
"材料に妥協さえすれば、現時点でも
そこそこのものは作れるんだろうが――
だが、そこは一人の職人として
譲るわけにはいかんのだ",Raul
"最高の逸品を仕上げたいからな
魔物風情に俺のこだわりは曲げさせん！",Raul
"だが、無理はするなよ
この依頼が元でお前が倒れるようなことがあったら
心苦しくて鍛冶の手が止まっちまいそうだ",Raul
"魔物を倒し終えたら
また俺のところに集まってくれ
それまでは武器の構想を練っておくことにしよう",Raul
"おお、ありがとうよ！
おかげで材料を揃えることができそうだ",Raul
"お前は一流の戦士だ
何かあったらなんでも言ってくれ
こっちも全力で応えよう",Raul
"お前のためにとっておきの礼も用意しておいた
受け取ってくれ",Raul
"願いを聞いてくれたことには感謝するが――
首尾よく不倒での討伐、というわけには
いかなかったようだな",Raul
"俺のこだわりに巻き込んじまったみたいで
すまなかったな――",Raul
"気持ち程度だが、謝礼は用意した
これを受け取って、少し休養を取った方が
いいんじゃないか？",Raul
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon
依頼者からの報酬が多くなります,The White Dragon
パーティメンバーが死亡状態になりました,The White Dragon
依頼者からの報酬が下がります,The White Dragon
