old,speaker
"さて――
ネド王子はベルタという老盗賊と
行動をともにしており――",Joseph
"目下、かの地では、盗賊のアジト探しが
行われているのであろう",Joseph
"ネド王子と早く会えると良いな
友好的な関係を築ける相手であることを祈ろう",Joseph
ここだけの話――,Joseph
"よその大陸の王子は凡庸であるほど
ありがたい
そうは思わんか",Joseph
フィンダムの時もそうだったけど――,Klaus
"よその大陸と交わると、ジョゼフ様はすぐに
どっちが上か――なんてことを考える
時々、いやになるんだ",Klaus
"将軍はもういねえぞ？
誰かと話して状況の確認といこうぜ",Gurdolin
"交渉の主役はジリアンですよね？
今頃は敵陣にいて、熱弁を振るって
いるのかもしれませんよ",Elliot
"あー、心配――
何もかもが心配！",Lise
わたしたちも早く動こうよ！,Lise
"あんたが来たら状況を報告するようにと
将軍から仰せつかっている",Quintus
"我々は盗賊のアジトに関する情報を集めるために
奔走した",Quintus
"その結果、盗賊のアジトは、西の湖の畔にある
洞窟の一画にあることが分かった",Quintus
"すでに洞窟に向かっているメイロワ将軍と合流して
一緒に事に当たってくれ",Quintus
ベルタのことは聞いているか？,Quintus
"メイロワ将軍とは同世代の古強者で――
狙いはいつも王家の財宝だった",Quintus
"奪い、取り戻し、将軍とは因縁の仲
王家の財宝だの盗賊だの、今の状況を考えれば
古き良き時代の物語だがな",Quintus
"行かねえのか？
西にある湖の湖畔だとよ",Gurdolin
"急ぎましょう
将軍と盗賊ベルタの話を聞けば聞くほど
問題発生の予感しかしませんよ",Elliot
"王子は盗賊たちの人質にされたという
考えもあるみたいだよ",Lise
ネド王子はダクレイム砦か――,Meirova
"ダクレイムもまたオークに奪われた砦よ
そんなところへ王子がなぜ――",Meirova
"盗賊との因縁が深い将軍よりも
わたしの方が、相手も交渉しやすい――
そう思っていたのに――ああ、やっちゃった",Gillian
"盗賊は生業だって開き直られたら
腹が立っちゃってね",Gillian
"予想はしていたが、解放軍と盗賊団は
友好的な雰囲気とはいえねえ",Gurdolin
"出来ることなら、さっさとここから
立ち去りてえがな",Gurdolin
"少々揉めましたけど
王子の居場所がはっきりしたのは
大きな収穫ですね",Elliot
ネド王子は何を考えているのかな――,Lise
"盗賊に連れ去られたというわけじゃあ
ないみたいだし",Lise
おまえたちが噂の異国の覚者たちか――,Sly
"王都メガドにある、メガド離宮が堕ちたのは
知っているだろう？",Sly
"メガド離宮の牢に捕えられていたお頭は
陥落寸前に神殿守護兵から王子を連れて
逃げるよう託されたんだ",Sly
"敵で埋め尽くされた辺境を切り抜け
この近くまで来たのだが、あと少しというところで
オークどもに見つかってしまった",Sly
"その時、お頭は王子を逃がして
自分は捕まっちまった",Sly
"俺たちはオークからもかっぱらっていたからな
奴らの法に従えば、処刑は確実だ",Sly
"俺たちはなんとしてもお頭を助けたい
おまえたちの力を貸してくれ",Sly
"ここからも腕の立つ連中が行っているが
相手はオークだからな",Sly
"俺たち盗賊には荷が重い
どうか、力を貸してくれ",Sly
これは難儀なことだ――,Meirova
"ダクレイム砦攻略は大変だぞ――
じっくり作戦を練らねば――",Meirova
おぬしら、一度国に帰ってはどうだ,Meirova
ダクレイムは難攻不落と名高い要衝,Meirova
"潜入はそう簡単ではない
ここは思案のしどころだ
今少し、考える時間をもらおう",Meirova
"いまだにネド王子と会えずにいるのは
巡り合わせが悪いとしか言いようがない",Gillian
"でも、これが運命とあきらめるわけにはいかない
王子が、最後の希望なんだから
もう、それしかないんだ",Gillian
俺たちにとっちゃお頭の命が最優先,Raven
"もちろんネド王子のことも忘れちゃいない
何かあったら、寝覚めが悪いからな",Raven
盗賊と手を組むことになるとはな,Gurdolin
"ったく、何が起こるかわかんねえな
まあ、そこが人生の面白いところだけどよ",Gurdolin
"王子の安否は気になりますけど
どうやらすぐには動きはないようです",Elliot
ここらでレスタニアに戻りましょう,Elliot
"なかなかお会いできないなあ
さすが王子だね",Lise
やあ、おかえり,Klaus
"アッカーシェランの方は小休止かい？
ゆっくり休むといいよ",Klaus
ついにネド王子の居場所がわかったのだな！,Joseph
しかし、敵の支配下の砦にいるとは――,Joseph
"事はそう簡単ではないだろうから
くれぐれも慎重にな",Joseph
→準最ダンジョン（準最素材）解放,5000
