old,speaker
"くっ――
覚者さんよ、聞いてくれ",White Knight
"我々騎士団はやっとの思いで
凶暴凶悪な“八騎喰らい”を
この水路に追い詰めた",White Knight
"だが、見てのとおり我々の戦力は
今やボロ布のごとし――",White Knight
"頼む！　我々に代わって
“八騎喰らい”を倒してくれ！",White Knight
"くっ――
覚者さんよ、聞いてくれ",White Knight
"我々騎士団はやっとの思いで
凶暴凶悪な“百騎喰らい”を
この水路に追い詰めた",White Knight
"だが、見てのとおり我々の戦力は
今やボロ布のごとし――",White Knight
"頼む！　我々に代わって
“百騎喰らい”を倒してくれ！",White Knight
"くっ――
覚者さんよ、聞いてくれ",White Knight
"我々騎士団はやっとの思いで
凶暴凶悪な“万騎喰らい”を
この水路に追い詰めた",White Knight
"だが、見てのとおり我々の戦力は
今やボロ布のごとし――",White Knight
"頼む！　我々に代わって
“万騎喰らい”を倒してくれ！",White Knight
"気をつけてくれよ？
あれくらいの魔物になると周りに集まる
雑魚どもも、相当手強いからな",White Knight
"そうか、倒したか――
ありがとう――
これで死んでいった仲間たちも報われるよ",White Knight
"そうか、倒したか――
ありがとう――
これで死んでいった仲間たちも報われるよ",White Knight
"本当なら自分たちで倒したかったが
おそらく返り討ちだったろうな",White Knight
"あんたが引き受けてくれて良かった
さすが覚者だ",White Knight
"そうか、倒したか――
ありがとう――
これで死んでいった仲間たちも報われるよ",White Knight
"あんたの戦いぶりを見ていた者から
その強さは聞いた",White Knight
"さすが覚者だ
いやはや、心強い
レスタニアは安泰だな！",White Knight
余計なお世話だろうが――油断は禁物だぞ,White Knight
