old,speaker
"あ、隊長じゃないか
もしかして、自分の部屋に
くつろぎに来たのかな？",Sonel
"そうそう――
フカフカの“わら”に飛び込む前に
ちょっと手伝って欲しいことがあるんだ",Sonel
"“あること”を研究中でね
隊長にも協力してもらえると助かるよ！",Sonel
"さすがは隊長だ！
ではさっそく始めたいんだけど",Sonel
"ちょっと準備もあるから
先に<SPOT 1093>へ向かってくれないかな 
ボクもすぐに出発するよ！",Sonel
"隊長！　こっちこっち！
わざわざこんな所まですまないね！",Sonel
"実は、“ある計画”を考えてて――
それに使えそうなものを
研究してるんだけどさ",Sonel
"いろいろと実験してるうちに
手元にあるのがなくなってしまってね",Sonel
"隊長にも、探すのを手伝って欲しいんだ
この実験が成功すれば
計画も軌道に乗せられる",Sonel
それじゃあ、よろしく頼んだよ！,Sonel
"う～ん、まだちょっと足りないかな―ー
すまないけど、もう少し探してきて
もらえると助かるよ",Sonel
"よしよし、これだけあれば
なんとかなりそうだ！",Sonel
"さっそくキャンプに戻って
実験再開だ！",Sonel
"ありがとう隊長！
遠慮なく、“自分の部屋”で
モフモフしてくれたまえ！",Sonel
