old,speaker
おう、ちょっと頼まれてくれないか,Cyrus
"今、俺はどうしても手が離せなくてな
代わりに物資を調達してくれないか？",Cyrus
"わかってる、ただとは言わんさ
物品を集めてきたら、良い情報を教えてやる",Cyrus
"ここだけのとっておきのやつさ
悪くない話だろ？",Cyrus
"気の早いやつだ
肝心の物を持ってこない限り
少し足りとも教えられんからな",Cyrus
"お、持ってきたか――
さすがだと言いたいが、お前だし当然のことか",Cyrus
"さっそく例の情報だが――
《罪人の修獄》は知ってるな？",Cyrus
"なんでもあそこに、経験を積むのに最適な
魔物がいるらしいってもっぱらの噂だ",Cyrus
"正直、俺にもよく分からんがな――
気になるなら自分で見に行ってみるといいさ",Cyrus
なんでも戦闘の相手として、鍛錬に打ってつけらしい,Cyrus
"まあ血の気の多い連中が増える事は
この砦を守る上で決して悪いことじゃないからな",Cyrus
その顔は満足したって感じだな,Cyrus
"お前ほどの練達者からしたら
ちょっと手ぬるい相手だったんじゃないのか？",Cyrus
