old,speaker
"彼らの集めている情報で
作戦に有益なものがないか
<STG 1001> に行こうと思う",Sonel
"よろしければご一緒してもらえると
助かりますのでよろしくお願いします",Sonel
"彼らの集める情報は
有益なものばかりなんだ
<STG 1001> で落ち合いましょう",Sonel
"いつも懇意にしている
友人が情報収集から
戻っていないようだ",Sonel
"下手をすると――
どこかで敵に襲われている
かもしれない",Sonel
"よかったら――
彼が向かった場所へ
向かい探してみてほしい",Sonel
"下手をすると――
どこかで敵に襲われている
かもしれない",Sonel
"よかったら――
彼が向かった場所へ
向かい探してみてほしい",Sonel
"すまない！
下手こいて敵に襲われて
負傷したみたいだ",Sonel
"追手をなんとかしてくれ！
よろしく頼む！",Sonel
"なんとか助かったようだな
危ない所を感謝するよ",Sonel
"それにしちゃあ――
ドジをこいたもんだ
恥ずかしいから一人で戻るよ",Sonel
"皆には――頼むから
内緒にしておいてくれよ",Sonel
"無事――発見できてよかった！
もう少しで敵に連行される
所だったかもしれないな",Sonel
"彼にしては珍しいミスだな、ハハハッ！
ただ――新たな情報を
より聞き出す上で取引に使えそうだ",Sonel
"いろんな意味で
協力助かるよ",Sonel
