old,speaker
"調理台に棚、釜戸に井戸――
一通り料理できるようになったし
ガレキも大方片付いたわ！",Carrie
"どう？
もうすっかり「大食堂！」って
感じがするでしょ？",Carrie
"でも、ここまで来たら
あと何か一つくらい欲しくなっちゃって――",Carrie
"そう、目玉になるようなものがあればなって
来てくれるみんなが喜んでくれそうな何か――",Carrie
"ううん、今に不満があるってわけじゃないんだよ！
――人間、ちょっと上手くいくと
欲が出ちゃってダメだね",Carrie
"ううん――
戦いに疲れてここに来るみんなが
ちょっと気分をほぐせるような――",Carrie
"お酒、かな？
温かい食事に、ちょっとしたお酒が楽しめたら
きっと日々の活力にもなるよね",Carrie
"この大食堂にはたくさんの人に
集まって欲しいから――
とにかくでっかい酒樽が欲しいな！",Carrie
"そうなると相当<COL ff2600>《巨大な木材》</COL>が
必要になるけど――
あったかな、そんなの――",Carrie
"――あ、今回は自分で見つけるから
大丈夫だよ！",Carrie
"酒樽が欲しいっていうのは
何ていうか、アタシの贅沢みたいなものだから
あなたにお願いしちゃいけないと思うの",Carrie
"う～ん――
<COL ff2600>《巨大な木材》</COL>さえあれば
後は気合いで作ってもらうんだけどなぁ、酒樽",Carrie
"――あ、今回は自分で見つけるから
大丈夫だよ！",Carrie
"ええっ！
また見つけておいてくれたの！？",Carrie
"今回こそは自分で見つけようと思ってたんだけど
やっぱり余裕が違うのかな",Carrie
"<COL ff2600>《巨大な木材》</COL>、ありがとうね――！
これで酒樽が手に入りそう
みんなの喜ぶ顔が今から目に浮かぶわ！",Carrie
