old,speaker
"あんた、シケた顔してるよな
俺の同類だろ？
だったら聞いてくれよ",Hunter
"俺のダチが亡国のお宝とやらを見つけて
そいつを大金に替えやがって
今じゃ大金持ちよ",Hunter
"そこで――わかるだろ？
俺はもっと儲けてやろうってわけだ",Hunter
"なあ、手を組まないか？
分け前は――悪いようにはしないからよ",Hunter
"あんた、シケた顔してるよな
俺の同類だろ？
だったら聞いてくれよ",Hunter
"俺のダチが亡国のお宝とやらを見つけて
そいつを大金に替えやがって
今じゃ大金持ちよ",Hunter
"そこで――わかるだろ？
俺はもっと儲けてやろうってわけだ",Hunter
なあ、手を組まないか？,Hunter
"危険な魔物はあんたの担当
俺はお宝をだまし取られないように
悪徳商人対策だ",Hunter
"背負う危険は五分と五分！
な？　一旗揚げようぜ！",Hunter
"あんた、シケた顔してるよな
俺の同類だろ？
だったら聞いてくれよ",Hunter
"俺のダチが亡国のお宝とやらを見つけて
そいつを大金に替えやがって
今じゃ大金持ちよ",Hunter
"そこで――わかるだろ？
俺はもっと儲けてやろうってわけだ",Hunter
なあ、手を組まないか？,Hunter
"そりゃちょっとは危険だと思うよ
いや、はっきり言ってとんでもなく危険かもな",Hunter
"でもな、そんなこと言ってちゃ
成功なんてできないぜ？",Hunter
"俺はここまでの旅という危険を冒した
だからあんたは魔物くらい引き受けなよ
な？　一旗揚げようぜ！",Hunter
"お――意外と早いな
どれどれ――へえ――これがお宝か",Hunter
"――なんだこれ
売れるのか？",Hunter
"え？　売り手の腕次第？
なるほどね――ま、頑張るか",Hunter
"お――意外と早いな
どれどれ――へえ――これがお宝か",Hunter
"――なんだこれ
売れるのか？",Hunter
"え？　売り手の腕次第？
そうだよな！　そうだよな！
よし、儲けるぞ！　高値で売り抜けるぞ！",Hunter
"お――意外と早いな
どれどれ――へえ――これがお宝か",Hunter
"――なんだこれ
売れるのか？",Hunter
いや、そんなことより――,Hunter
"友達ゼロの俺と組んでくれてありがとうな
あんたが俺のお宝だ！",Hunter
まだ？　――待ち遠しいぞ,Hunter
