old,speaker
"冒険者さんにお願いがあるのです
私の子であるアニスが
どうしても欲しがるものがあるのです",Gloria
"しかしそれは貴重なもので――
与えてやりたいのですが、私の力では――",Gloria
"冒険者さん、私に代わって
どうにか集めてきていただけませんか？
この通り、お願いします――",Gloria
"無理を言ってしまってすみません
ですが、どうしてもあの子の笑顔が見たくて――",Gloria
"あの子には日頃から
寂しい想いをさせてしまっていますから
何か嬉しい思い出を作ってやりたいのです",Gloria
"ああ、なんとお礼を言ったらいいか――
これできっとアニスも喜んでくれます",Gloria
"お返しと言ってはなんですが
灯台近くの井戸を根城に
悪さを働く野盗がいると聞きました",Gloria
"もしかすると、何かを隠し持っているかもしれません
見に行かれてみてはいかがでしょう",Gloria
"本当にありがとうございました
井戸に向かわれる際は、お気をつけて",Gloria
野盗退治までしてくださったのですね！,Gloria
"冒険者さんが来てくれてから、ブリアは平和です
心から素敵なことだと思います",Gloria
