old,speaker
"セシリーに勝手を許すな
いいな？",The White Dragon
"ああ、もどかしい――
せめて、記憶が戻れば――",Cecily
"セシリーの焦り――
よく耐えていると思いますよ
なんとかしてあげたいですよね――",Elliot
"古来より、人が記憶を無くすことは
まま、あることだ",Joseph
"しかし、そんな者たちが記憶を取り戻した
方法となると、千差万別でな――",Joseph
"白竜の言うことに間違いはねえんだろうよ
セシリーには酷な話かもしれねえが
あれこれ我慢してもらわねえとな",Gurdolin
"わたしたちにできるのは
セシリーを守ってあげることくらいかな
他にも何かあればいいけど――",Lise
朗報朗報！,Klaus
"島が見つかったよ！
もちろん、君たちが黒騎士を見たあの島さ",Klaus
"騎士団、調査船の船長ゼルキンをはじめ
関係者の苦労が、やっと実ったというわけ",Klaus
"彼らはあの島を“魔赤島（マセキトウ）”
と呼んでいる",Klaus
"既に幾ばくかの先発隊が、島に駐屯地を
築くべく港を出発しているんだ",Klaus
"君達も、港のゼルキンに話しかければ
乗船できるように手配済みだ",Klaus
"さあ、行きなよ！
神殿の地下の港から船が出るよ",Klaus
"待ちきれません！
早く行きましょう",Cecily
"セシリーは俺が港に案内するんで
隊長はどうぞお先に",Elliot
先に船に乗ってるぜ,Gurdolin
"船旅は苦手なんだけど
そんなこと言ってられないよね
うん、がんばるよ",Lise
よう、いよいよあんたの出番って訳だな,Zerkin
"あの時の嵐と魔物どもがやってくる方角を頼りに
ついに“魔赤島（マセキトウ）”を見つけだして
やったのよ",Zerkin
"さあさあ、早く乗ってくれ
あんたが乗り次第、出港だ！",Zerkin
"さーて、隊長さんよ
まずは、先発隊の築いている
駐屯地とやらへ向かうとしようぜ",Gurdolin
"“侵食魔”どもは相変わらずこの島から
ひゅーひゅー飛んで行きやがる",Gurdolin
"どっからわいてくるんだか――
その源を見つけて、はやくぶっ叩いてやりたいぜ",Gurdolin
な？　この島に間違いないだろう？,Gurdolin
"ここに侵食魔の巣窟があるわけ？
緊張するなあ",Lise
"もしかして、あの黒騎士もいますかね？
侵食魔だけじゃないですよね",Elliot
この島は――はい、わかります――,Cecily
"わたしはこの島をよく知っている――
記憶が戻るかもしれません！",Cecily
よく来たな,Bertrand
"さあ、話の前にまずは
拠点の礎を解放、登録するといい",Bertrand
"いい？　ここでは何が起きても不思議じゃない
慢心してたらあっという間に命を落とすわよ",Clarissa
"ああ、必要な物資があったら言ってくれ
この島で困らないよう、できる限り
手を尽くすからよ",Gunther
"自分はロルフと言います――
旅の同伴者を求める際には、自分にお声掛け下さい",Rolf
"白衛騎士団員のスヴェンだ
覚者の手に負えないことがあったら
何でも相談に乗るよ",Sven
"俺はしがない騎士団員かも知れんが
役立つところを見せるつもりさ",Sven
"想像より、ちゃんとした駐屯地だぜ
なかなか、気が利いていやがる",Gurdolin
"ああ――
もう少し探索を続けさせて下さい",Cecily
思ったより、出来てるじゃない――！？,Lise
"どうします？
さっそく探索に行きますか？
拠点を確保したとはいえ、敵陣ですからね
なるべく動いた方がいいと思いますよ",Elliot
"俺はこの調査隊駐屯地を預かる
エリアマスターのベルトランだ",Bertrand
お互いとんでもない場所にやって来たもんだな,Bertrand
"空にかかる異様な赤い光――
そして、見たことも無い化け物どもが
そこらじゅうに溢れかえっている",Bertrand
"島の調査は始まったばかりだ
ここが完全に機能するまで、少しの時間を頂こう",Bertrand
今はお前たちの判断で探索を進めてくれ,Bertrand
ま、そういうことなら提案だがよ,Gurdolin
"近くのいわくありげな洞窟から
ぶっ叩くってのはどうだ？",Gurdolin
"おまえも帰れよ
状況が変わったから、白竜がなんか言うかも
しれねえぞ",Gurdolin
"セシリーの過去は霧に覆われ見えぬだけ――
無くしたわけではない",Phantasmic Great Dragon
"霧は濃く、漆黒かもしれぬが、いつか晴れる
それまでは、力を使わせるな――いいな？",Phantasmic Great Dragon
"いやいやいや、たまらないね
発見された島が、大陸の一部だったとは！
ごめん、ちょっと興奮しちゃって――",Klaus
フィンダム大陸か――,Joseph
"その大陸の一部が、レスタニアの沖合に浮かぶ
孤島として出現したわけだな",Joseph
"不可思議ではあるが、先例がないわけではない
ふむ――",Joseph
"そして、島から飛来する“侵食魔”の正体は
フィンダムの魔物だったというわけか――",Joseph
"いやいや、待てよ？
フィンダムの魔物だとして、あの異様な状態は
なんとする？
あの“侵食”は、何故起こったのか――",Joseph
"魔物がかかる病だろうか――
それとも何者かの仕業か――
例の黒騎士が関係しているのだろうか――",Joseph
"ふむ――
全てが偶然に起こったとは考えにくいな",Joseph
"魔赤島のエリアマスター機能が解放されました
調査隊駐屯地にいるベルトランに話しかけてみましょう",Bertrand
