old,speaker
"まずいことになった
浜に魔物が集まってるそうじゃないか",Walter
"あの辺りには船があるんだ
あれが壊されたりしたら――！
頼む、何とかできないか！？",Walter
"たっ、大変だ！
浜に魔物が集まってるらしいんだ
それも厄介そうなのが！",Walter
"あの辺りには船があるんだ
あれが壊されたりしたら――！
頼む、何とかできないか！？",Walter
"ああ――、なんてこった！
浜に魔物が集まってるらしいんだ！
滅多にここらじゃ見ないような奴が！",Walter
"あの辺りには船があるんだ
あれが壊されたりしたら――！
頼む、何とかできないか！？",Walter
どうだった！？　船は無事かい？,Walter
"そうか――助かったよ、アンタのおかげだ
うん？　おかしいかい？
遠出もできないボロ船を大事にしてるのが",Walter
"若いころからの相棒だ
俺と一緒にオンボロになったヤツを
見捨てる訳にはいかんだろ",Walter
どうだった！？　船は無事かい？,Walter
"そうか――助かったよ、アンタのおかげだ
うん？　おかしいかい？
遠出もできないボロ船を大事にしてるのが",Walter
"若いころからの相棒だ
俺と一緒にオンボロになったヤツを
見捨てる訳にはいかんだろ",Walter
どうだった！？　船は無事かい？,Walter
"そうか――助かったよ、アンタのおかげだ
うん？　おかしいかい？
遠出もできないボロ船を大事にしてるのが",Walter
"若いころからの相棒だ
俺と一緒にオンボロになったヤツを
見捨てる訳にはいかんだろ",Walter
"頼むよ、船を！
何とか船を守ってくれ――！",Walter
