old,speaker
"実はね、砦に来るはずの輸送隊がまだ到着しないんだ
みんなは大丈夫って言うんだけど
なんだか心配で――",Carrie
"砦が戻ってから初めての輸送隊なの
何かあったら、今後に響くかも――
ねぇ、様子を見て来てくれないかな",Carrie
"この砦の表にいる兵士さんなら
何か詳しいことを知っているかも――
野営地にいるエディさんに聞いてみて！",Carrie
"この砦の表に野営地にいるエディさんなら
何か詳しいことを知っているかも――",Carrie
"あっ、ねぇねぇ！
さっき輸送隊の二人が到着したよ
食料も無事だって！
あなたが手助けしてくれたのよね？",Carrie
"ええっ？
凶暴なゴブリンに襲われてた、ですって！？",Carrie
"ちょっと心配しすぎかなって思ってたけど
やっぱりあなたに様子を
見に行ってもらってよかった――！",Carrie
"助太刀、感謝する！
まさかこの辺りで助けが来るとは
思わなかったよ",Brad
"――噂には聞いていたが
あれが最近このあたりを荒らし回ってる
ゴブリン一家ってやつだな",Brad
"さて、ここまで来ればもう安心だ
俺たちは荷物をまとめてから砦へ向かうよ
君が道中の敵を減らしてくれたから
この先は俺たちだけでも大丈夫そうだ",Brad
"荷物をまとめたら二人でティネス砦に向かうよ
現地でまた会おう",Brad
"これで無事に荷物を届けることができる――！
あんたのおかげだ、ありがとう",Lorna
"この辺の敵を片付けてくれただろう？
少し休んで動けるようになったら
私たち二人もティネス砦に向かうよ",Lorna
"ティネス砦に食料を運ぶ輸送隊ですか？
そういえば、ここを通るって聞いてたけど
まだ見てないような――",Eddie
"出発したっていう連絡は来てましたから
この近くまでは来てそうですけどね",Eddie
"ちょうどいいところに！
ティネス砦への物資運搬中に
魔物が襲ってきたんだ！",Lorna
"この先の桟橋で仲間が戦ってる
彼も少し負傷して、うまく動けてない
手を貸して――！",Lorna
"さっきはありがとうな！
あの助太刀のおかげで
食料を運んでこられたよ",Brad
"無事砦に到着できてよかった――
ここには食料を待ってる人がたくさんいるからさ",Lorna
"ウガ――ガググ――
ウ――ウ―――",Peco
（このあたりでは珍しいゴブリンがいる）,Peco
"（先ほどの戦いをずっと見ていたようだが
　襲ってくる様子はない）",Peco
