old,speaker
"パーティメンバーが死亡状態になりました
依頼者からの報酬が下がります",The White Dragon
"覚者さま――あのね
最近とってもこわい夢をみるの
聞いてくれる？",Michaela
"暗いところに住む、見た目は怖いけど
やさしい人たち――
その人たちのおうちを、とってもとっても
こわい怪物たちがおそうの",Michaela
"ゆっくり、ゆっくりおうちに近づいて
急にとびらを壊してとびかかるの
毎日毎日、ちがう怪物がでてくるの――",Michaela
"ねぇ、覚者さま――
夢ってほんとうになったりしないよね？
あの人たちは、死んじゃったりしないよね？",Michaela
"もし、あの怪物がほんとうにいるのなら――
覚者さま、追い払ってくれる？
すっごく強いところを見せればきっと
もう夢にでてこないよね？",Michaela
"お水がたくさん流れている、暗いところに
その人たちは住んでたよ
みんな顔はこわいけど、とっても仲がよさそう――",Michaela
"こわい怪物たちも、おなじところに住んでたよ
いろんな怪物がいたんだけど
みんな仲よく住んでるのかな――？",Michaela
"覚者さまがすっごく強いところを見せればきっと
もうわるいことをしないよね？
ケガ、しちゃだめだよ覚者さま！",Michaela
"えっ――
ほんとうに、怪物たちがいたの？
夢はほんとうだったんだね――",Michaela
"だけど、覚者さまが追い払ってくれたから
もうみんな大丈夫だね！
ねぇ覚者さま、お礼にいいこと教えてあげる！",Michaela
"あのね――わたし、夢でみたの！
戦争がおわって、おうちに帰って――
ヤギのごはんをあげたり、お友達とあそんだの
うふふ、本当になるのがたのしみだね！",Michaela
"わぁ、覚者さま――ケガしてるよ
だいじょうぶ？　いたくない？
ほんとうに怪物はいたんだね――",Michaela
"だけど、みんなは大丈夫だったんだね？
怪物は、覚者さまが追い払ってくれたんだもん
よかった――！",Michaela
"あのね、覚者さま
ほんとうは――もう一個、見た夢があってね",Michaela
"覚者さまと、王子さまが――
――ううん、なんでもない
なんでもないよ覚者さま",Michaela
