old,speaker
ん？　覚者か？,Lightly-Equipped Soldier
"そうだ、アンタに手を貸してもらおう
この地下室にある物を取ってきてくれねえか？",Lightly-Equipped Soldier
"まぁな、タダとは言わんぜ
覚者ならこれぐらい楽なもんだろ？",Lightly-Equipped Soldier
ん？　覚者か？,Lightly-Equipped Soldier
"いい所にきやがった！
アンタに手を貸してもらおう
この地下室にある物を取ってきてくれねえか？",Lightly-Equipped Soldier
"もちろん、タダとは言わんぜ
多少面倒かもしれねぇが、相応の礼はするさ",Lightly-Equipped Soldier
ん？　覚者か？,Lightly-Equipped Soldier
"こりゃあ幸運だ！
アンタに手を貸してもらおう
この地下室にある物を取ってきてくれねえか？",Lightly-Equipped Soldier
"さすがにタダとは言わんぜ
納得できるくらいの礼はさせてもらうからよ！",Lightly-Equipped Soldier
"よし、読み通りだな
アンタならやれると信じてたぜ",Lightly-Equipped Soldier
"コイツは確かに預かった
礼は届けておくから確認しておいてくれ",Lightly-Equipped Soldier
また縁があったら会おうぜ,Lightly-Equipped Soldier
"わりぃ、助かったぜ
アンタならやれると信じてたぜ",Lightly-Equipped Soldier
"コイツは確かに預かった
礼は届けておくから確認しておいてくれ",Lightly-Equipped Soldier
"じゃあな！
また縁があったらよろしく頼むぜ",Lightly-Equipped Soldier
"よぉし、よく取り戻してくれた！
アンタならやれると信じてたぜ",Lightly-Equipped Soldier
"コイツは確かに預かった
礼は届けておくから確認しておいてくれ",Lightly-Equipped Soldier
"いやぁー、本当助かったぜ！
ありがとな！",Lightly-Equipped Soldier
また会ったらヨロシクな！！,Lightly-Equipped Soldier
"おいおい、アンタににゃ期待してるんだぜ
ガッカリさせないでくれよ",Lightly-Equipped Soldier
