old,speaker
"《竜の巣》では覚者の力をもってしても
まともに太刀打ちできんだろう",Zerkin
"だが、上手くやれば名を上げられる
上手くやれなくても誇れる挑戦を手にできる
心が決まれば、船はいつでも出そうではないか！",Zerkin
"挑もうという覚悟と準備ができたなら
さっそくミッションエントリーしてくれ",Zerkin
"また自分の成果がどの程度なのかは
神殿内の各所にあるランキングボードを
確認するといい
ほら、ロマンが呼んでいるぞっ！！",Zerkin
"ついに洋撃船が出航するそうですよ！
港の方々は大忙しです",Seneka
"覚者さまも行かれるのですか？
無事帰ってきてお話聞かせてくださいね",Seneka
"詳しい情報はレスタニアニュースを
確認の上、神殿内の《港洞》の船上にいる
ゼルキンさんをお訪ねください",Seneka
"さぁ、洋撃船はいつでも出航できるぜ
《竜の巣》に渡りたいモノ好きどもがいればの
話だがな――",Volden
"けど、あんた
もしも行って戻ってこれたら
話ぐらいは聞かせてくれよな",Volden
"いよいよ出航だね――
僕はこの時の港の雰囲気がたまらなく好きなんだ",Pitt
覚者さまも《竜の巣》に向かうのですか？,Moana
"あそこに行くのは
よほど腕の立つ奴かただの命知らずだって
船乗りの兄はよく言っていました",Moana
