old,speaker
"ああ、君は覚者の――！
このような所で出会えるとは！
どうか重要研究に協力してくれないか",Christoph
"ここはエルフの古都、エルテ・ディナン！
そう、約300年前に滅びたエルフ族の
築いた都――",Christoph
"ここにはおそらく、長寿で神秘的な
彼らの知識、そして現在に伝えるべき
遺物や記録がまだまだあるはずだ",Christoph
"それを首尾良く手に入れて
ここに持ってきてくれないかな？",Christoph
"エルフの歴史を紐とくことは、
君たち覚者にとっても重要だろう？",Christoph
"――うん？　ああ、謝礼か
そうだな――考えておくよ",Christoph
"ああ、君は覚者の――！
このような所で出会えるとは！
どうか重要研究に協力してくれないか",Christoph
"ここはエルフの古都、エルテ・ディナン！
そう、約300年前に滅びたエルフ族の
築いた都――",Christoph
"ここにはおそらく、長寿で神秘的な
彼らの知識、そして現在に伝えるべき
遺物や記録がまだまだあるはずだ",Christoph
"それを首尾良く手に入れて
ここに持ってきてくれないか？",Christoph
"エルフの歴史を紐とくことは、
君たち覚者にとっても重要だろう？",Christoph
"――うん？　ああ、謝礼か
そうだな――考えておくよ
その代わり、多くの資料を持ち帰ってくれよ",Christoph
"ああ、君は覚者の――！
このような所で出会えるとは！
どうか重要研究に協力してくれないか",Christoph
"ここはエルフの古都、エルテ・ディナン！
そう、約300年前に滅びたエルフ族の
築いた都――",Christoph
"ここにはおそらく、長寿で神秘的な
彼らの知識、そして現在に伝えるべき
遺物や記録がまだまだあるはずだ",Christoph
"それを首尾良く手に入れて
ここに持ってきてくれないか？",Christoph
"エルフの歴史を紐とくことは、
君たち覚者にとっても重要だろう？",Christoph
"――うん？　ああ、謝礼か
そうだな――考えておくよ",Christoph
"その代わり、あらゆる資料を
根こそぎ持ち帰ってくれよ？
なに、私が厳重に保管するから大丈夫だ",Christoph
"ほう――ほうほう――
うん、まあまあ、興味深い――
よし、ゆるゆると研究するか",Christoph
協力感謝するよ,Christoph
"へえ――へえええ！
これはなかなか興味深い品々だ
よし、さっそく研究するか",Christoph
協力感謝するよ,Christoph
"おお！？　なんと！？
これは凄い――ああ、想像以上だ！",Christoph
"いてもたってもいられない！
研究だ！　調べ尽くさねば！",Christoph
"ほら、約束の謝礼だ
さあさあ、邪魔はしないでおくれ",Christoph
まだかな？　まだかな？,Christoph
