old,speaker
"覚者様、大変なことになりました
修繕中の門を狙い
オークが攻め寄せて来たのです",Nayajiku
"展望城を奪還した後
付近での小競り合いはありましたが
このような規模の襲撃は初めてです",Nayajiku
"今、戦士の多くが遠方に出払っております
敵はこのような手薄の時を狙っていたのでしょう
覚者様、どうか私たちに力をお貸しくださいませ",Nayajiku
"先にも大きな戦いがあったばかりのところ
一息つく間もなく申し訳ありません――
ですが、ここを乗り切れば、展望城の守りは
盤石なものとなるでしょう",Nayajiku
覚者さま、どうか私たちに力をお貸しくださいませ,Nayajiku
"お帰りなさいませ、覚者様
予想外に長い戦いになってしまいましたね
ですが、無事のご帰還なによりです",Nayajiku
"各地の拠点から、被害状況の報告が
上がってきております――
どこも被害は最小限で、死者は無し
襲撃の規模からすると奇跡のような結果です",Nayajiku
"これはひとえに、覚者様のご活躍の賜物です
アッカ―シェランに降り立った方があなたで
本当に救われました――
ありがとうございます",Nayajiku
誰かが訪ねてきたようだ――,The White Dragon
"あのぉ――覚者、ってあなたのことですか？
<NPC 3050>さんから
伝言を預かってきました――読みますね",Judith
" “各地で、魔軍による一斉侵攻を確認
　至急各地に向かい、解放軍を援護してください”",Judith
"――ですって
通りがかっただけなのに、こんな伝言を
頼まれちゃって――",Judith
"でも、展望城に戻れば
きっと食料か何か、分けてもらえますよね",Judith
"あぁ、覚者様――
伝令兵からの連絡によると
各地でオーク軍が一斉侵攻を始めたそうです",Nayajiku
"この城の主力部隊は今、ティネス方面へ
遠征していて――戦力は不十分な状態です",Nayajiku
"覚者様、今はあなただけが頼り――
どうか、各地へ赴き解放軍を
援護していただけないでしょうか",Nayajiku
"おかげでなんとか持ちこたえられました！
本当に感謝します",Derek
"こうやって一つ一つの積み重ねが
平和につながるんだとしたら
辺境に飛ばされて、一生懸命戦うことも
報われる気がするね",Derek
"や、やりましたな――はは
覚者様、ご覧になりましたかな！？",Guy
"いやはや、どうなることかと思いましたが
腕はなまっていなかったようです",Guy
ああ、お疲れ様,Shenai
"――――何だ？
戦果はちゃんと報告する
心配しないでくれ",Shenai
