old,speaker
"あら、覚者さん！
あの――もし良かったら、話を聞いてもらえない？
冒険者の人に依頼をしたいんだけど
やっぱり身分のしっかりしたアナタがいいかな、って",Lewela
"この仕事をしていると、色々な土地の
色々な旅人の話を聞けるんだけど――
そこである子供の話を聞いて、ずっと気になってるの
<AREA 16>の《<NPC 2607>》って子",Lewela
"その子、とても寂しい状況にいるらしくて
魔物の仔といつも遊んでいるんだって！
危ないし、気の毒だし――
私、なんとか力になりたいって思ったわ",Lewela
"ねえ覚者さん、その子にプレゼントをあげたいの
心配している人がいる、ってことだけ伝えたくて！
プレゼントの調達と配達をお願いできる？",Lewela
"会ったことも無い人にプレゼント、なんて変かしら？
でも、どうしても気になるの――
仕事柄、人を放っておけない性分なのかも",Lewela
"覚者さんならどこへでも行けるし
なんでもできるでしょ？
ね、お願い――
<AREA 16>の《<NPC 2607>》のためを思って！",Lewela
"――はい
父なら、仕事で留守にしていますが――",Reich
"えぇっ！　僕にプレゼントですか？
ダナに知り合いはいないのに――",Reich
"わ――こ、これくれるんですか？
嬉しいけど――一体、誰がこれを？",Reich
"僕のことを心配してくれる人、ですか
わぁ、嬉しいな――！
トリンでも、ウルタンさんでもないんですよね
一体、誰なんだろう――",Reich
"最近、仲良しだった友達がいなくなっちゃって
ちょっと落ち込んでたんですけど――
これを見たら、元気が出ました
きっとあの子も、元気にどこかで暮らしてますよね",Reich
