old,speaker
敵との戦闘で一度も死亡状態になりませんでした,The White Dragon
依頼者からの報酬が多くなります,The White Dragon
"君にお願いがあるの
近頃森が騒がしい様子なんだけど、気づいてた？
何か厄介な魔物が現れたんじゃないかって
心配してるのよ",Ringdeel
"私も原因を探ってはいるんだけど、これがさっぱりで
よかったら協力してもらえないかしら？",Ringdeel
"一通りの調査を終えたら
私のところに集合して話を聞かせてね",Ringdeel
"この森に安息はないのかしら――
考え込む前に、対策を講じないとね",Ringdeel
"君も、一通りの調査を終えたら
私のところに集合して話を聞かせてね",Ringdeel
"森が本来の静けさを取り戻したみたい
あなたのおかげね",Ringdeel
"特別なお礼を用意しておいたから
受け取ってちょうだい",Ringdeel
"まだ完全ではないわね――森がざわついてる
ええ、一応お礼はするわ",Ringdeel
パーティメンバーが死亡状態になりました,The White Dragon
依頼者からの報酬が下がります,The White Dragon
